text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,statusSource,screenName,retweetCount,isRetweet,retweeted
"RT @pGurus1: #Demonetization move of Modi; Who is supporting it, who is opposing it and why? A complete coverage of all parties - https://t…",False,0,,11/23/2016 17:52,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vkn2904,19,True,False
"RT @Atheist_Krishna: The effect of #Demonetization !!
. https://t.co/A8of7zh2f5",False,0,,11/23/2016 17:51,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thy_SikANDER,45,True,False
"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",False,0,,11/23/2016 17:51,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",niksnirav,95,True,False
RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization. 5 lakh response in 24 hrs. 90% supports note ban. #MeraDeshBadalRaha…,False,0,,11/23/2016 17:51,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4ushashishekhar,30,True,False
RT @rishibagree: A Housewife's view on #demonetization https://t.co/nFwuiZUJOD,False,0,,11/23/2016 17:51,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sainath_kits,114,True,False
RT @ashu3page: A man shaved his head at Jantar-Mantar in protest against #Demonetization  on 13th day of the move. https://t.co/IeXuia3J0X,False,0,,11/23/2016 17:50,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aishwaryverma9,69,True,False
"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",False,0,,11/23/2016 17:50,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",deedhinsaan,95,True,False
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",False,0,,11/23/2016 17:50,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",patriotindian12,76,True,False
"RT @jay_ambadi: L&amp;T is retrenching 14000 employees. 
Hope none of the supporters of #Demonetization are included!",False,0,,11/23/2016 17:49,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AtheistDevil,5,True,False
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,False,0,,11/23/2016 17:49,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",abhinavaawara,637,True,False
"RT @rishibagree: This is exactly how some people behaving on #demonetization 

Since Modi Did it lets oppose it
If Sonia Gandhi have done i…",False,0,,11/23/2016 17:48,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sainath_kits,120,True,False
RT @jamewils: Economy and cost of #Demonetization! https://t.co/YwAO2MES5G,False,0,,11/23/2016 17:48,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PriyabrataT,2,True,False
"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",False,0,,11/23/2016 17:48,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AbleArcher7,95,True,False
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",False,0,,11/23/2016 17:47,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rajeshpandey85,76,True,False
RT @ShefVaidya: NO. @MamtaOfficiaI will say this fire was caused because of #DeMonetization and @narendramodi is responsible! https://t.co/…,False,0,,11/23/2016 17:47,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sainath_kits,91,True,False
RT @JLLIndia: #Demonetization's Impact On the #India #Retail sector - Re-Tales by Pankaj Renjhen | ET Retail https://t.co/aVcYTIhdtH,False,0,,11/23/2016 17:46,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",maitrishah2104,2,True,False
RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,False,0,,11/23/2016 17:44,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",halamalam,45,True,False
"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",False,0,,11/23/2016 17:43,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shivr31ravindra,59,True,False
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,False,0,,11/23/2016 17:43,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wilsonmpaul,66,True,False
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,False,0,,11/23/2016 17:42,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",journomanish,66,True,False
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,False,0,,11/23/2016 17:42,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",calamur,66,True,False
RT @aartic02: A World Economist is Rubbishing #Demonetization in India and mind it he doesn't have to score Brownie Points in Indian Politi…,False,0,,11/23/2016 17:41,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aap_jehanabad,221,True,False
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,False,0,,11/23/2016 17:41,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sareen_prashant,66,True,False
"RT @pGurus1: #Demonetization move of Modi; Who is supporting it, who is opposing it and why? A complete coverage of all parties - https://t…",False,0,,11/23/2016 17:40,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlwaysProIndian,19,True,False
"RT @AmitDhiman_: #Demonetization is the 2nd word trending after #Intolerance. Thanks Pappu, Kejri, Mamta. #VishalJanSabha #KhulkeDulke #Ind…",False,0,,11/23/2016 17:39,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vipan2u,8,True,False
"RT @r_raghuraj: Today I saw 200 black money hoarders out of 125 crore
standing in ques outside Parliament against
#Demonetization https://t…",False,0,,11/23/2016 17:39,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sunilaol2305,2,True,False
"RT @SharmaKhemchand: 2day #namovolunteers had meeting with @malviyamit ji over #demonetization, decided 2 expose opposition by
#<U+0938><U+093E><U+0930><U+0947>_<U+091A><U+094B><U+0930>_<U+092E>…",False,0,,11/23/2016 17:39,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KapilGurjarBJP,27,True,False
RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,False,0,,11/23/2016 17:39,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",annatarajgowda,45,True,False
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",False,0,,11/23/2016 17:38,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Girish8003,76,True,False
"Mr.Dust-o-bin of TMC to release Mamta App world wide,to look after #demonetization support.  

@quizderek @Goldenthrust",False,0,,11/23/2016 17:38,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jain_Sahab2016,0,False,False
RT @TalkOrTweets: #Demonetization Now affecting even the dumb rich ...who now have to use public transport https://t.co/8RW0WZat3o,False,0,,11/23/2016 17:36,False,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",brijwhiz,1,True,False
"I thought only black money holder wud hate demonetization.
No there r many, we cal them by many names like C#%, l#$, etc etc
#demonetization",False,0,,11/23/2016 17:36,False,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",soaddictedto,0,False,False
"How can a #PM who can't even #control his #emotions, #control an #entire #nation! #Demonetization #NotADefaulter #PMModi #NotProCongress! <ed><U+00A0><U+00BE><ed><U+00B4><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0092>",False,0,,11/23/2016 17:36,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ANI_cdote,0,False,False
"RT @Atheist_Krishna: The effect of #Demonetization !!
. https://t.co/A8of7zh2f5",False,0,,11/23/2016 17:35,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ankitvasta1,45,True,False
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,False,0,,11/23/2016 17:35,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yaajushi,637,True,False
RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,False,0,,11/23/2016 17:35,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sowmyareddyr,45,True,False
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,False,0,,11/23/2016 17:35,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sumit1221,637,True,False
RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization. 5 lakh response in 24 hrs. 90% supports note ban. #MeraDeshBadalRaha…,False,0,,11/23/2016 17:34,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MihirBSR,30,True,False
RT @AAPVind: #Demonetization Is Disaster!  @naam_pk,False,0,,11/23/2016 17:34,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iTheTrollKiller,7,True,False
RT @AAPVind: #Demonetization Is Disaster!  @naam_pk,False,0,,11/23/2016 17:34,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KehKDsunga,7,True,False
RT @AAPVind: #Demonetization Is Disaster!  @naam_pk,False,0,,11/23/2016 17:34,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Eagl3Eye_,7,True,False
.@RajanAnandan would be interesting to look at this research again in light of #demonetization.. A real #blackswan!… https://t.co/cVUn1WF4IS,False,0,,11/23/2016 17:33,True,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",adisave,0,False,False
"RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",False,0,,11/23/2016 17:32,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",56perumal,112,True,False
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,False,0,,11/23/2016 17:32,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dimwittedjoker,66,True,False
"Things are very fast getting back to normal. No long queues in Bhopal banks and ATMs anymore.
#DeMonetization",False,0,,11/23/2016 17:32,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmanTainguria22,0,False,False
"World is full of #smart #people
#demonetization https://t.co/JTLnZ8hD2d",False,0,,11/23/2016 17:32,False,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",balramkverma,0,False,False
RT @mrpatel1954: #Demonetization has long term benefits. Pain now is temporary. Let us help #nation to make #India #corruption free.,False,0,,11/23/2016 17:31,False,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",maniram50,17,True,False
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",False,0,,11/23/2016 17:30,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DhirajRathod03,76,True,False
"RT @Savitri4Ever: Wow! #Demonetization Survey Response: 5 Lakh citizens in little over 24 hrs!
Participate now!
https://t.co/pwVrLD6tSg
via…",False,0,,11/23/2016 17:30,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Savitri4Ever,1,True,False
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",False,0,,11/23/2016 17:30,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",angadi_ashok,76,True,False
"RT @Gadgets360: After the #demonetization, searches about #NarendraModi's app are trending on app stores https://t.co/ZetKRqqClX",False,0,,11/23/2016 17:29,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",priyankmunjoshi,11,True,False
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",False,0,,11/23/2016 17:29,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",astro121995,954,True,False
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,False,0,,11/23/2016 17:28,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",praveen12rajan,637,True,False
"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",False,0,,11/23/2016 17:28,False,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",intolerantIndi6,59,True,False
"#Demonetization modi ji just like your survey,mrs. clinton  was also winning the elections in all the surveys!",False,0,,11/23/2016 17:27,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",astro121995,0,False,False
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,False,0,,11/23/2016 17:27,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ashishvr1,637,True,False
RT @MDiplomacyWORLD: Acid test for #Modi and #BJP: #Demonetization hits #Indian life #India #banking #SouthAsia https://t.co/394uVTOM2l,False,0,,11/23/2016 17:27,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MDTravelMag,3,True,False
